163,9595321,2019-01-14 15:26:32+00,18.42110062,-64.61084747
164,9632179,2019-01-14 15:18:25+00,49.52465057,-3.686616659
165,9632179,2019-01-14 15:12:36+00,49.51306534,-3.719549894
166,9595321,2019-01-14 15:05:33+00,18.42110062,-64.61084747
167,9632179,2019-01-14 15:02:53+00,49.49304962,-3.7763834
168,9632179,2019-01-14 14:56:17+00,49.47928238,-3.814083338
169,9595321,2019-01-14 14:50:31+00,18.42115021,-64.61090088
170,9632179,2019-01-14 14:47:30+00,49.46035004,-3.865633249
171,9247455,2019-01-14 14:46:47+00,16.99269676,70.18436432
172,9632179,2019-01-14 14:42:51+00,49.450617,-3.89245
173,9632179,2019-01-14 14:38:06+00,49.44071579,-3.919666767
174,9595321,2019-01-14 14:29:33+00,18.42115021,-64.61090088
175,9632179,2019-01-14 14:27:31+00,49.41841507,-3.980933428
176,9247455,2019-01-14 14:27:02+00,16.94257736,70.21416473
177,9632179,2019-01-14 14:21:19+00,49.4056015,-4.016283512
178,9632179,2019-01-14 14:12:23+00,49.38660049,-4.066833496
179,9595321,2019-01-14 14:11:33+00,18.42115021,-64.61090088
180,9632179,2019-01-14 14:00:53+00,49.36158371,-4.131583214
181,9632179,2019-01-14 13:55:29+00,49.34976578,-4.161716461
182,9595321,2019-01-14 13:53:33+00,18.42115021,-64.61090088
183,9632179,2019-01-14 13:45:59+00,49.3290329,-4.214483261
184,9632179,2019-01-14 13:40:46+00,49.3174324,-4.244333267
185,9595321,2019-01-14 13:32:31+00,18.42115021,-64.61090088
186,9632179,2019-01-14 13:30:17+00,49.29423523,-4.302316666
187,9632179,2019-01-14 13:25:15+00,49.28293228,-4.330666542
188,9595321,2019-01-14 13:14:32+00,18.42115021,-64.61090088
189,9632179,2019-01-14 13:09:30+00,49.24769974,-4.418583393
190,9632179,2019-01-14 13:02:49+00,49.23283386,-4.455983162
191,9595321,2019-01-14 12:55:12+00,18.42024994,-64.60938263
192,9632179,2019-01-14 12:53:07+00,49.21128464,-4.510183334
193,9595321,2019-01-14 12:47:52+00,18.41658401,-64.60621643
194,9595321,2019-01-14 12:41:01+00,18.41676712,-64.60573578
195,9632179,2019-01-14 12:36:09+00,49.17321777,-4.603783131
196,9595321,2019-01-14 12:32:31+00,18.41031647,-64.59645081
197,9595321,2019-01-14 12:26:38+00,18.40913391,-64.58444977
198,9632179,2019-01-14 12:19:30+00,49.1361351,-4.697583199
199,9595321,2019-01-14 12:16:22+00,18.40354919,-64.55626678
200,9595321,2019-01-14 12:10:17+00,18.3859005,-64.54728699
201,9632179,2019-01-14 12:03:13+00,49.09989929,-4.789500237
202,9595321,2019-01-14 12:00:55+00,18.35029984,-64.53393555
203,9595321,2019-01-14 11:54:11+00,18.3227005,-64.50461578
204,9595321,2019-01-14 11:46:54+00,18.30410004,-64.46327972
205,9632179,2019-01-14 11:42:17+00,49.05373383,-4.908833504
206,9632179,2019-01-14 11:33:34+00,49.03556824,-4.957433224
207,9632179,2019-01-14 11:25:22+00,49.01796722,-5.004749775
208,9632179,2019-01-14 11:16:04+00,48.99688339,-5.056983471
209,9632179,2019-01-14 11:08:51+00,48.98054886,-5.097766876
210,9632179,2019-01-14 10:50:45+00,48.9397316,-5.200166702
211,9595321,2019-01-14 10:30:07+00,18.11181641,-64.02576447
212,9632179,2019-01-14 10:24:33+00,48.87805176,-5.347199917
213,9632179,2019-01-14 10:02:12+00,48.81886673,-5.471633434
214,9595321,2019-01-14 10:01:00+00,18.04358292,-63.87288284
215,9632179,2019-01-14 09:56:07+00,48.79991531,-5.506433487
216,9632179,2019-01-14 09:39:43+00,48.73664856,-5.585783482
217,9632179,2019-01-14 09:31:53+00,48.70550156,-5.615149975
218,9595321,2019-01-14 09:24:54+00,17.9628334,-63.68536758
219,9632179,2019-01-14 09:22:41+00,48.66786575,-5.652400017
220,9595321,2019-01-14 09:16:05+00,17.9427166,-63.63824844
221,9595321,2019-01-14 09:08:25+00,17.92580032,-63.59865189
222,9632179,2019-01-14 09:05:53+00,48.59794998,-5.719799995
223,9595321,2019-01-14 09:00:09+00,17.90686607,-63.55416489
224,9632179,2019-01-14 08:59:25+00,48.56919861,-5.741250038
225,9595321,2019-01-14 08:47:31+00,17.87828255,-63.48725128
226,9632179,2019-01-14 08:38:41+00,48.47923279,-5.812300205
227,9595321,2019-01-14 08:32:24+00,17.84403419,-63.40683365
228,9595321,2019-01-14 08:26:30+00,17.830616,-63.37545013
229,9595321,2019-01-14 08:18:56+00,17.81310081,-63.33436584
230,9632179,2019-01-14 08:14:07+00,48.37181854,-5.897083282
231,9595321,2019-01-14 08:01:43+00,17.77205086,-63.24409866
232,9595321,2019-01-14 07:47:13+00,17.73321724,-63.16633224
233,9632179,2019-01-14 07:45:48+00,48.2478981,-5.991616726
234,9632179,2019-01-14 07:38:48+00,48.21620178,-6.014999866
235,9595321,2019-01-14 07:36:58+00,17.69513321,-63.1186676
236,9632179,2019-01-14 07:29:18+00,48.17448425,-6.045866489
237,9595321,2019-01-14 07:19:19+00,17.59736633,-63.11306763
238,9632179,2019-01-14 07:16:24+00,48.11640167,-6.08833313
239,9595321,2019-01-14 07:11:53+00,17.55540085,-63.11361694
240,9595321,2019-01-14 07:02:33+00,17.50403404,-63.10083389
241,9595321,2019-01-14 06:53:25+00,17.45366669,-63.0867157
242,9632179,2019-01-14 06:44:42+00,47.97583389,-6.191283226
243,9595321,2019-01-14 06:36:56+00,17.37229919,-63.04244995
244,9595321,2019-01-14 06:15:11+00,17.27434921,-62.95975113
245,9632179,2019-01-14 06:11:22+00,47.82886505,-6.299933434
246,9595321,2019-01-14 06:07:49+00,17.24250031,-62.93281555
247,9595321,2019-01-14 05:58:31+00,17.20071602,-62.89758301
248,9632179,2019-01-14 05:52:24+00,47.74538422,-6.361100197
249,9595321,2019-01-14 05:42:38+00,17.12924957,-62.83748245
250,9247455,2019-01-14 05:29:05+00,15.59352493,71.31472778
251,9595321,2019-01-14 05:27:06+00,17.05936623,-62.77864838
252,9595321,2019-01-14 05:17:13+00,17.01493263,-62.74128342
253,9247455,2019-01-14 05:16:16+00,15.55989838,71.34057617
254,9595321,2019-01-14 04:48:19+00,16.88551712,-62.63251495
255,9595321,2019-01-14 04:41:25+00,16.85359955,-62.60561752
256,9595321,2019-01-14 04:32:44+00,16.81526756,-62.57343292
257,9595321,2019-01-14 04:26:45+00,16.7882328,-62.55068207
258,9595321,2019-01-14 04:12:32+00,16.72470093,-62.49721527
259,9595321,2019-01-14 03:59:51+00,16.66916656,-62.45061493
260,9595321,2019-01-14 03:52:31+00,16.638834,-62.42518234
261,9632179,2019-01-14 03:46:06+00,47.19820023,-6.765616894
262,9595321,2019-01-14 03:37:21+00,16.5731163,-62.37016678
263,9595321,2019-01-14 03:22:14+00,16.50670052,-62.31544876
264,9595321,2019-01-14 03:07:13+00,16.43971634,-62.26321793
265,9595321,2019-01-14 02:58:24+00,16.4015007,-62.2314682
